"","var","coef","se","model"
"sum.rev.q.nonviol_l12","sum.rev.q.nonviol_l",0.216069042947728,0.161839297879312,"imp20.csv"
"cumsum.unarmed.rev.q12","cumsum.unarmed.rev.q",0.253174663565584,0.0516896357245491,"imp20.csv"
"year195112","year1951",-0.0291524986310927,0.039187330490693,"imp20.csv"
"year195212","year1952",1.00784657480457,0.667249499308774,"imp20.csv"
"year195312","year1953",-0.084991908894915,0.0463655879400993,"imp20.csv"
"year195412","year1954",-0.120341021207036,0.0663827912922294,"imp20.csv"
"year195512","year1955",-0.137387585865076,0.0813808850324192,"imp20.csv"
"year195612","year1956",-0.220856001156615,0.0713977799678339,"imp20.csv"
"year195712","year1957",-0.239552504859087,0.0784689735745835,"imp20.csv"
"year195812","year1958",-0.171314942276899,0.0771829895451921,"imp20.csv"
"year195912","year1959",-0.186237919017015,0.0729570112331362,"imp20.csv"
"year196012","year1960",0.747311540728377,0.665658278635426,"imp20.csv"
"year196112","year1961",-0.380514977218091,0.0973284991542548,"imp20.csv"
"year196212","year1962",-0.446087105623463,0.0957224911779333,"imp20.csv"
"year196312","year1963",0.630962519518062,0.679210348168025,"imp20.csv"
"year196412","year1964",0.588501286874489,0.666130961756381,"imp20.csv"
"year196512","year1965",-0.538169615599959,0.0997598514074326,"imp20.csv"
"year196612","year1966",-0.545190320067714,0.103968258616628,"imp20.csv"
"year196712","year1967",-0.608553481642092,0.104482515256541,"imp20.csv"
"year196812","year1968",0.482293578161825,0.683086537495324,"imp20.csv"
"year196912","year1969",-0.605212337576994,0.100879451250154,"imp20.csv"
"year197012","year1970",-0.662646792929027,0.110940135535111,"imp20.csv"
"year197112","year1971",-0.722633556426443,0.111612774362929,"imp20.csv"
"year197212","year1972",-0.733409747802523,0.114056828537825,"imp20.csv"
"year197312","year1973",0.798319529147934,0.600005654741655,"imp20.csv"
"year197412","year1974",-0.748792021932245,0.123588357893718,"imp20.csv"
"year197512","year1975",-0.836400727841002,0.119531790739708,"imp20.csv"
"year197612","year1976",-0.773812067638699,0.115045189095583,"imp20.csv"
"year197712","year1977",-0.738446436750497,0.119331255153427,"imp20.csv"
"year197812","year1978",-0.813489387713017,0.122330404020851,"imp20.csv"
"year197912","year1979",-0.825290210479282,0.12035165197491,"imp20.csv"
"year198012","year1980",0.144404940349477,0.684907539622861,"imp20.csv"
"year198112","year1981",-0.90300916778772,0.125943441957675,"imp20.csv"
"year198212","year1982",-0.00562316079836409,0.696822609455892,"imp20.csv"
"year198312","year1983",-0.991901422229723,0.141449464051309,"imp20.csv"
"year198412","year1984",-0.929504234042903,0.145802209281931,"imp20.csv"
"year198512","year1985",-0.926030395309637,0.144520349962677,"imp20.csv"
"year198612","year1986",0.123772112077328,0.680285270794745,"imp20.csv"
"year198712","year1987",0.492302388664521,0.562955629345807,"imp20.csv"
"year198812","year1988",0.0305491284850049,0.704688404803062,"imp20.csv"
"year198912","year1989",1.04264555198131,0.495221030320959,"imp20.csv"
"year199012","year1990",0.472790898430412,0.584836389487034,"imp20.csv"
"year199112","year1991",0.5652681232431,0.553813916401471,"imp20.csv"
"year199212","year1992",-0.217997876887288,0.669169142549479,"imp20.csv"
"year199312","year1993",-1.22044374661466,0.159484287964476,"imp20.csv"
"year199412","year1994",-1.20493792160823,0.169181568773851,"imp20.csv"
"year199512","year1995",-1.17780428532113,0.170899223030334,"imp20.csv"
"year199612","year1996",-1.2095632397155,0.180694848662522,"imp20.csv"
"year199712","year1997",-1.21032620548516,0.178682922501689,"imp20.csv"
"year199812","year1998",-0.138284649731136,0.690956969282982,"imp20.csv"
"year199912","year1999",-1.22611493074985,0.179000387912045,"imp20.csv"
"year200012","year2000",0.919062072364744,0.468323890346787,"imp20.csv"
"year200112","year2001",0.726011684808972,0.536682820784604,"imp20.csv"
"year200212","year2002",-0.28059076538404,0.719787276955214,"imp20.csv"
"year200312","year2003",0.509280927215885,0.56285599659282,"imp20.csv"
"year200412","year2004",0.921738821901313,0.451069205958894,"imp20.csv"
"year200512","year2005",0.702224599328444,0.45554085127078,"imp20.csv"
"year200612","year2006",1.02611907068833,0.454309703433186,"imp20.csv"
"year200712","year2007",0.873923231434926,0.467260248705286,"imp20.csv"
"year200812","year2008",0.889345798122577,0.478496832253233,"imp20.csv"
"year200912","year2009",1.10121723361774,0.447444425977992,"imp20.csv"
"year201012","year2010",0.27902950181272,0.559189029411583,"imp20.csv"
"year201112","year2011",1.52660522584256,0.395551431257175,"imp20.csv"
"year201212","year2012",-0.140636444300373,0.614618921754219,"imp20.csv"
"year201312","year2013",1.16245571446212,0.430859143754727,"imp20.csv"
"year201412","year2014",0.562362431520669,0.521019172186645,"imp20.csv"
"year201512","year2015",0.85602724412335,0.427803218495144,"imp20.csv"
"year201612","year2016",0.236301726374331,0.577744341920636,"imp20.csv"
"year201712","year2017",0.225990060097359,0.551483971591127,"imp20.csv"
"year201812","year2018",0.390765329529181,0.561635763550033,"imp20.csv"
"year201912","year2019",1.03375471005851,0.443131267817339,"imp20.csv"
"(Intercept)13","(Intercept)",-24.7788397267163,4.47535245272954,"imp21.csv"
"gdppc.gap.ln_l13","gdppc.gap.ln_l",4.0623141975152,1.01250133719678,"imp21.csv"
"I(gdppc.gap.ln_l^2)13","I(gdppc.gap.ln_l^2)",-0.222667114155477,0.0569064318756829,"imp21.csv"
"growth.gap.5_l13","growth.gap.5_l",-0.291727878112629,1.19470929574662,"imp21.csv"
"pop_ln_l13","pop_ln_l",0.195740990433095,0.0443023204906341,"imp21.csv"
"polity2_l13","polity2_l",-0.018247923414237,0.0120605362932068,"imp21.csv"
"I(polity2_l^2)13","I(polity2_l^2)",-0.00602467366850119,0.00287094276368474,"imp21.csv"
"Polity5_durable_ln_l13","Polity5_durable_ln_l",-0.194673078617003,0.0679401270220642,"imp21.csv"
"BESS_plus_WB_Urbanization_l13","BESS_plus_WB_Urbanization_l",0.00145370791795803,0.00528665929050033,"imp21.csv"
"VDEM_v2x_execorr_l13","VDEM_v2x_execorr_l",0.978041133681836,0.364711898016305,"imp21.csv"
"Mean_year_schooling_interpolated_l13","Mean_year_schooling_interpolated_l",0.0414649866219867,0.0381620319839249,"imp21.csv"
"oil.pc.ln_l13","oil.pc.ln_l",-0.0391063863070164,0.0162082637846913,"imp21.csv"
"sum.rev.q.nonviol13","sum.rev.q.nonviol",0.543645112623562,0.169494036392704,"imp21.csv"
"sum.rev.q.nonviol_l13","sum.rev.q.nonviol_l",0.205027731883853,0.16134671910736,"imp21.csv"
"cumsum.unarmed.rev.q13","cumsum.unarmed.rev.q",0.250660764856539,0.0508605211320981,"imp21.csv"
"year195113","year1951",-0.0538085933532506,0.035127816215842,"imp21.csv"
"year195213","year1952",1.01362219809657,0.678889688439218,"imp21.csv"
"year195313","year1953",-0.103505738427544,0.0526611108997023,"imp21.csv"
"year195413","year1954",-0.123086371726582,0.0620652288296067,"imp21.csv"
"year195513","year1955",-0.118745578523646,0.0744571995844623,"imp21.csv"
"year195613","year1956",-0.244343853405739,0.0806242824461363,"imp21.csv"
"year195713","year1957",-0.200501407858079,0.0732269091586267,"imp21.csv"
"year195813","year1958",-0.177745163780552,0.0785947291035338,"imp21.csv"
"year195913","year1959",-0.198426974480987,0.0769958038414182,"imp21.csv"
"year196013","year1960",0.734818990926154,0.688370163851892,"imp21.csv"
"year196113","year1961",-0.381656384869043,0.0896025111824627,"imp21.csv"
"year196213","year1962",-0.45753836337409,0.093035085238917,"imp21.csv"
"year196313","year1963",0.601871772833924,0.684138865051868,"imp21.csv"
"year196413","year1964",0.58840729397921,0.666671274520764,"imp21.csv"
"year196513","year1965",-0.536795263094564,0.0960913799499121,"imp21.csv"
"year196613","year1966",-0.55815948170055,0.109191604335876,"imp21.csv"
"year196713","year1967",-0.57559836412401,0.104955375571184,"imp21.csv"
"year196813","year1968",0.509723554685614,0.681730656919472,"imp21.csv"
"year196913","year1969",-0.58564177849165,0.100684732509093,"imp21.csv"
"year197013","year1970",-0.653101163562816,0.1077451211094,"imp21.csv"
"year197113","year1971",-0.683582687804906,0.106502119963221,"imp21.csv"
"year197213","year1972",-0.699899169952275,0.110799121106525,"imp21.csv"
"year197313","year1973",0.852615210962465,0.599970636762745,"imp21.csv"
"year197413","year1974",-0.729268857751258,0.121826017533299,"imp21.csv"
"year197513","year1975",-0.777664461138691,0.117923548191215,"imp21.csv"
"year197613","year1976",-0.723840013328975,0.109534014632241,"imp21.csv"
"year197713","year1977",-0.684663896273344,0.103704646921696,"imp21.csv"
"year197813","year1978",-0.721805509537795,0.110980275980401,"imp21.csv"
"year197913","year1979",-0.773803298957682,0.110754049246406,"imp21.csv"
"year198013","year1980",0.204992964638394,0.680887812612338,"imp21.csv"
"year198113","year1981",-0.884912775318748,0.122209647316249,"imp21.csv"
"year198213","year1982",0.0358136579114981,0.687277681428711,"imp21.csv"
"year198313","year1983",-0.919210473249264,0.131192966072966,"imp21.csv"
"year198413","year1984",-0.859818750001606,0.134251482429138,"imp21.csv"
"year198513","year1985",-0.891904747236028,0.13438773479893,"imp21.csv"
"year198613","year1986",0.166176580315204,0.678922436195716,"imp21.csv"
"year198713","year1987",0.556149461154541,0.58799719772605,"imp21.csv"
"year198813","year1988",0.117224733686521,0.69332691760757,"imp21.csv"
"year198913","year1989",1.11537132205897,0.487164657984777,"imp21.csv"
"year199013","year1990",0.513614309898302,0.581212980466821,"imp21.csv"
"year199113","year1991",0.586130466280247,0.55573815536406,"imp21.csv"
"year199213","year1992",-0.18805237110135,0.661502413945164,"imp21.csv"
"year199313","year1993",-1.21273219192777,0.158989255362629,"imp21.csv"
"year199413","year1994",-1.20202580194947,0.162991302736657,"imp21.csv"
"year199513","year1995",-1.1476197624779,0.163963181438006,"imp21.csv"
"year199613","year1996",-1.16212956770794,0.172434849042137,"imp21.csv"
"year199713","year1997",-1.17425460335643,0.175494109877283,"imp21.csv"
"year199813","year1998",-0.107107652880864,0.690416698750971,"imp21.csv"
"year199913","year1999",-1.19608504279089,0.176034473500597,"imp21.csv"
"year200013","year2000",0.93714733658324,0.470346719861966,"imp21.csv"
"year200113","year2001",0.745807211600139,0.53122447554686,"imp21.csv"
"year200213","year2002",-0.238196741736679,0.714921413185595,"imp21.csv"
"year200313","year2003",0.546517325214648,0.551681068741174,"imp21.csv"
"year200413","year2004",0.967920692651712,0.446713913044277,"imp21.csv"
"year200513","year2005",0.743922910909283,0.46425975867045,"imp21.csv"
"year200613","year2006",1.05273003103466,0.46746252705698,"imp21.csv"
"year200713","year2007",0.928487132845784,0.462470166904397,"imp21.csv"
"year200813","year2008",0.94694129265178,0.461729346981579,"imp21.csv"
"year200913","year2009",1.17193583784931,0.44106532443478,"imp21.csv"
"year201013","year2010",0.327544354218837,0.555287003455352,"imp21.csv"
"year201113","year2011",1.57019304665828,0.397940435930484,"imp21.csv"
"year201213","year2012",-0.081297562305624,0.611163810836011,"imp21.csv"
"year201313","year2013",1.21711630448211,0.419194395415842,"imp21.csv"
"year201413","year2014",0.617631922488564,0.509439883239536,"imp21.csv"
"year201513","year2015",0.924849081027762,0.423139010132385,"imp21.csv"
"year201613","year2016",0.273336670944211,0.600866203406705,"imp21.csv"
"year201713","year2017",0.301939003325393,0.546411556084728,"imp21.csv"
"year201813","year2018",0.459419509924739,0.554717683125897,"imp21.csv"
"year201913","year2019",1.11811471073255,0.442334865359147,"imp21.csv"
"(Intercept)14","(Intercept)",-25.1146385758404,4.47450645712757,"imp22.csv"
"gdppc.gap.ln_l14","gdppc.gap.ln_l",4.09046853915842,1.00476262340923,"imp22.csv"
"I(gdppc.gap.ln_l^2)14","I(gdppc.gap.ln_l^2)",-0.225877553203804,0.0560914696769083,"imp22.csv"
"growth.gap.5_l14","growth.gap.5_l",-0.0809265465717104,1.17459061458722,"imp22.csv"
"pop_ln_l14","pop_ln_l",0.198702001884115,0.0456062446867041,"imp22.csv"
"polity2_l14","polity2_l",-0.0191564487998139,0.0117394826094986,"imp22.csv"
"I(polity2_l^2)14","I(polity2_l^2)",-0.00458621078709045,0.00288681261204578,"imp22.csv"
"Polity5_durable_ln_l14","Polity5_durable_ln_l",-0.190229193676718,0.0692620610921467,"imp22.csv"
"BESS_plus_WB_Urbanization_l14","BESS_plus_WB_Urbanization_l",0.00390951618083363,0.00541708808439985,"imp22.csv"
"VDEM_v2x_execorr_l14","VDEM_v2x_execorr_l",1.15785291420877,0.373892279485167,"imp22.csv"
"Mean_year_schooling_interpolated_l14","Mean_year_schooling_interpolated_l",0.0406113039163594,0.0390063087655673,"imp22.csv"
"oil.pc.ln_l14","oil.pc.ln_l",-0.0435680012657454,0.0171624110846811,"imp22.csv"
"sum.rev.q.nonviol14","sum.rev.q.nonviol",0.528167036084542,0.169756753780148,"imp22.csv"
"sum.rev.q.nonviol_l14","sum.rev.q.nonviol_l",0.208087883403359,0.162917284455921,"imp22.csv"
"cumsum.unarmed.rev.q14","cumsum.unarmed.rev.q",0.251222005973682,0.0519796657704522,"imp22.csv"
"year195114","year1951",0.0241933307965535,0.0427110908597217,"imp22.csv"
"year195214","year1952",1.08823605712469,0.672949462881727,"imp22.csv"
"year195314","year1953",-0.0424984656560179,0.0502927918726608,"imp22.csv"
"year195414","year1954",-0.0739912914809392,0.0649138062461832,"imp22.csv"
"year195514","year1955",-0.0624982860661597,0.0642495855956225,"imp22.csv"
"year195614","year1956",-0.191826238398659,0.0793571870675255,"imp22.csv"
"year195714","year1957",-0.155715168979575,0.0850214192572443,"imp22.csv"
"year195814","year1958",-0.111504967219627,0.0803665259036811,"imp22.csv"
"year195914","year1959",-0.148447336751843,0.0780034425656145,"imp22.csv"
"year196014","year1960",0.807580778509552,0.680990367346281,"imp22.csv"
"year196114","year1961",-0.333757051386165,0.0907867689946004,"imp22.csv"
"year196214","year1962",-0.378404227212758,0.090383983717563,"imp22.csv"
"year196314","year1963",0.690289277393775,0.679918948150429,"imp22.csv"
"year196414","year1964",0.640521400771833,0.663523192290758,"imp22.csv"
"year196514","year1965",-0.493975061699396,0.100842326192003,"imp22.csv"
"year196614","year1966",-0.508061311494403,0.104296496542817,"imp22.csv"
"year196714","year1967",-0.513437733560583,0.101872556180935,"imp22.csv"
"year196814","year1968",0.555497329702366,0.683522803432718,"imp22.csv"
"year196914","year1969",-0.559260712154745,0.0975213996917603,"imp22.csv"
"year197014","year1970",-0.594906371206067,0.0993288115184462,"imp22.csv"
"year197114","year1971",-0.66222243455917,0.108368689655307,"imp22.csv"
"year197214","year1972",-0.682167701690662,0.108978896332687,"imp22.csv"
"year197314","year1973",0.869966491805126,0.602723629424303,"imp22.csv"
"year197414","year1974",-0.697283114983637,0.116167548056024,"imp22.csv"
"year197514","year1975",-0.744897052126582,0.113315404858026,"imp22.csv"
"year197614","year1976",-0.70061963331759,0.108384238373427,"imp22.csv"
"year197714","year1977",-0.677677044979386,0.108232498758238,"imp22.csv"
"year197814","year1978",-0.736355337565464,0.115274059805476,"imp22.csv"
"year197914","year1979",-0.780784364647974,0.112923461315825,"imp22.csv"
"year198014","year1980",0.218186660785716,0.681080690078327,"imp22.csv"
"year198114","year1981",-0.872856559242171,0.125944955517851,"imp22.csv"
"year198214","year1982",0.079749054175635,0.69020827057577,"imp22.csv"
"year198314","year1983",-0.926302430958529,0.142105748347913,"imp22.csv"
"year198414","year1984",-0.85450689488103,0.138741697154168,"imp22.csv"
"year198514","year1985",-0.84001442303966,0.137424616397817,"imp22.csv"
"year198614","year1986",0.203164182673807,0.67575209674451,"imp22.csv"
"year198714","year1987",0.608509037849877,0.587132498835095,"imp22.csv"
"year198814","year1988",0.124118641229313,0.71253446467865,"imp22.csv"
"year198914","year1989",1.11205027060518,0.48951675395731,"imp22.csv"
"year199014","year1990",0.540308498800319,0.585128420537487,"imp22.csv"
"year199114","year1991",0.618053478904354,0.562721125600771,"imp22.csv"
"year199214","year1992",-0.167421189424362,0.664338659603746,"imp22.csv"
"year199314","year1993",-1.18731418055874,0.164453104052774,"imp22.csv"
"year199414","year1994",-1.18713102101418,0.17267544315929,"imp22.csv"
"year199514","year1995",-1.12467642387411,0.172723408654608,"imp22.csv"
"year199614","year1996",-1.14685804512127,0.181948235672592,"imp22.csv"
"year199714","year1997",-1.16760622295694,0.185461708044249,"imp22.csv"
"year199814","year1998",-0.083894225223348,0.693167471835234,"imp22.csv"
"year199914","year1999",-1.18494369413965,0.18259066061602,"imp22.csv"
"year200014","year2000",0.958118840143318,0.470394341469363,"imp22.csv"
"year200114","year2001",0.789969452914304,0.53482014758301,"imp22.csv"
"year200214","year2002",-0.234498731428257,0.721626554692748,"imp22.csv"
"year200314","year2003",0.553187832921586,0.562534658378453,"imp22.csv"
"year200414","year2004",0.982798900700465,0.45000923115323,"imp22.csv"
"year200514","year2005",0.750400988031185,0.459314110955932,"imp22.csv"
"year200614","year2006",1.06689389307617,0.461076171404802,"imp22.csv"
"year200714","year2007",0.961232494834142,0.472563106911188,"imp22.csv"
"year200814","year2008",0.966672330586235,0.478324181392208,"imp22.csv"
"year200914","year2009",1.21088011089805,0.442141541579892,"imp22.csv"
"year201014","year2010",0.362758876608406,0.551722756563333,"imp22.csv"
"year201114","year2011",1.58377743716229,0.402120155678374,"imp22.csv"
"year201214","year2012",-0.065384646137067,0.61711649511574,"imp22.csv"
"year201314","year2013",1.24884113090298,0.425628107692703,"imp22.csv"
"year201414","year2014",0.641245157324029,0.515953793656264,"imp22.csv"
"year201514","year2015",0.937628975240339,0.419343704983154,"imp22.csv"
"year201614","year2016",0.308372940381755,0.591406841457508,"imp22.csv"
"year201714","year2017",0.31477643731919,0.555389365383849,"imp22.csv"
"year201814","year2018",0.497320466128241,0.569357373328304,"imp22.csv"
"year201914","year2019",1.12145661885327,0.449210489197474,"imp22.csv"
"(Intercept)15","(Intercept)",-24.9970409540968,4.53965759481374,"imp23.csv"
"gdppc.gap.ln_l15","gdppc.gap.ln_l",4.00867557059019,1.02661830825,"imp23.csv"
"I(gdppc.gap.ln_l^2)15","I(gdppc.gap.ln_l^2)",-0.219109165664843,0.0577513189371776,"imp23.csv"
"growth.gap.5_l15","growth.gap.5_l",-0.191122947147946,1.19421777151477,"imp23.csv"
"pop_ln_l15","pop_ln_l",0.218333831234771,0.0462153783266855,"imp23.csv"
"polity2_l15","polity2_l",-0.0107342294984426,0.0114629338612514,"imp23.csv"
"I(polity2_l^2)15","I(polity2_l^2)",-0.00606255648490333,0.00287923223907373,"imp23.csv"
"Polity5_durable_ln_l15","Polity5_durable_ln_l",-0.171065250182082,0.0681906999362176,"imp23.csv"
"BESS_plus_WB_Urbanization_l15","BESS_plus_WB_Urbanization_l",0.00355270225924715,0.00534613699657922,"imp23.csv"
"VDEM_v2x_execorr_l15","VDEM_v2x_execorr_l",1.22791631188949,0.364016284505588,"imp23.csv"
"Mean_year_schooling_interpolated_l15","Mean_year_schooling_interpolated_l",0.0350428547309574,0.0395902568456282,"imp23.csv"
"oil.pc.ln_l15","oil.pc.ln_l",-0.0485141426098305,0.0158826087248366,"imp23.csv"
"sum.rev.q.nonviol15","sum.rev.q.nonviol",0.527863958619156,0.171310035902424,"imp23.csv"
"sum.rev.q.nonviol_l15","sum.rev.q.nonviol_l",0.197853510523293,0.162129710767768,"imp23.csv"
"cumsum.unarmed.rev.q15","cumsum.unarmed.rev.q",0.24760410785557,0.0524266508746648,"imp23.csv"
"year195115","year1951",-0.0266364571862702,0.0356847060094715,"imp23.csv"
"year195215","year1952",1.03821992044687,0.677736447264722,"imp23.csv"
"year195315","year1953",-0.0840894519333503,0.0498257263057043,"imp23.csv"
"year195415","year1954",-0.109872707630853,0.0596175023864978,"imp23.csv"
"year195515","year1955",-0.110123838305049,0.0709515817638053,"imp23.csv"
"year195615","year1956",-0.211807864634947,0.0768816103452943,"imp23.csv"
"year195715","year1957",-0.206290122457505,0.0712586683307094,"imp23.csv"
"year195815","year1958",-0.169391213845334,0.0785253537102874,"imp23.csv"
"year195915","year1959",-0.188615272679863,0.0748389744026865,"imp23.csv"
"year196015","year1960",0.7773442778481,0.673506463528616,"imp23.csv"
"year196115","year1961",-0.332116437417407,0.0904210106255347,"imp23.csv"
"year196215","year1962",-0.452696088678654,0.0977614381240744,"imp23.csv"
"year196315","year1963",0.61397830029636,0.683187308635713,"imp23.csv"
"year196415","year1964",0.59859056484158,0.669478134537179,"imp23.csv"
"year196515","year1965",-0.538828061926627,0.106154999461514,"imp23.csv"
"year196615","year1966",-0.555413044097006,0.112805258510877,"imp23.csv"
"year196715","year1967",-0.525458767348209,0.103112949804238,"imp23.csv"
"year196815","year1968",0.537473295092764,0.68401443224782,"imp23.csv"
"year196915","year1969",-0.592266843127002,0.0992729443544502,"imp23.csv"
"year197015","year1970",-0.647791741071688,0.107509034036418,"imp23.csv"
"year197115","year1971",-0.701640008237785,0.108968589170946,"imp23.csv"
"year197215","year1972",-0.705029844251878,0.114677340921006,"imp23.csv"
"year197315","year1973",0.881444492241893,0.603522241849897,"imp23.csv"
"year197415","year1974",-0.710105485732768,0.118832898266485,"imp23.csv"
"year197515","year1975",-0.77847396625195,0.113864411336034,"imp23.csv"
"year197615","year1976",-0.741053396643002,0.111043208247371,"imp23.csv"
"year197715","year1977",-0.694683294505934,0.107840694154572,"imp23.csv"
"year197815","year1978",-0.720190856904055,0.113871509264523,"imp23.csv"
"year197915","year1979",-0.799133864896783,0.114675059796822,"imp23.csv"
"year198015","year1980",0.191298728200913,0.67803161562938,"imp23.csv"
"year198115","year1981",-0.875287998800992,0.118544773632266,"imp23.csv"
"year198215","year1982",0.0335555880330527,0.689649391886606,"imp23.csv"
"year198315","year1983",-0.979833033323595,0.142419486837669,"imp23.csv"
"year198415","year1984",-0.890110162891639,0.131732437172274,"imp23.csv"
"year198515","year1985",-0.885469989582273,0.134288456287532,"imp23.csv"
"year198615","year1986",0.146399854934543,0.678927113769204,"imp23.csv"
"year198715","year1987",0.545612314210683,0.57926268512436,"imp23.csv"
"year198815","year1988",0.0569559797616328,0.691016305366676,"imp23.csv"
"year198915","year1989",1.08815959631694,0.488876349946902,"imp23.csv"
"year199015","year1990",0.506601304615302,0.582853142529147,"imp23.csv"
"year199115","year1991",0.561367131879407,0.560367070955644,"imp23.csv"
"year199215","year1992",-0.229777743521519,0.667913744301484,"imp23.csv"
"year199315","year1993",-1.24252432343964,0.154851316925719,"imp23.csv"
"year199415","year1994",-1.22144030973509,0.163902590929435,"imp23.csv"
"year199515","year1995",-1.18713121157046,0.16446989211476,"imp23.csv"
"year199615","year1996",-1.20564592526692,0.17284123170364,"imp23.csv"
"year199715","year1997",-1.21979064125615,0.174098408232224,"imp23.csv"
"year199815","year1998",-0.147856974181996,0.693592498865136,"imp23.csv"
"year199915","year1999",-1.24222530199004,0.173909559213081,"imp23.csv"
"year200015","year2000",0.880027760488687,0.465906587590832,"imp23.csv"
"year200115","year2001",0.715242632458131,0.534653557755196,"imp23.csv"
"year200215","year2002",-0.291031901714025,0.718268664485875,"imp23.csv"
"year200315","year2003",0.476676289366626,0.554750337870288,"imp23.csv"
"year200415","year2004",0.918357461135457,0.448048246141849,"imp23.csv"
"year200515","year2005",0.681974973857822,0.464752513985788,"imp23.csv"
"year200615","year2006",1.01631052652581,0.466349018375836,"imp23.csv"
"year200715","year2007",0.900580483632266,0.45248172494149,"imp23.csv"
"year200815","year2008",0.89234964043921,0.4680283341272,"imp23.csv"
"year200915","year2009",1.11857664339864,0.438182869776775,"imp23.csv"
"year201015","year2010",0.277749485054873,0.551470108934968,"imp23.csv"
"year201115","year2011",1.51801487051902,0.394705137675699,"imp23.csv"
"year201215","year2012",-0.155116874856477,0.616156581315591,"imp23.csv"
"year201315","year2013",1.15756856536066,0.431194564960486,"imp23.csv"
"year201415","year2014",0.563992928513655,0.516905412187857,"imp23.csv"
"year201515","year2015",0.850170059063597,0.41860588069107,"imp23.csv"
"year201615","year2016",0.219818647829776,0.593733393392713,"imp23.csv"
"year201715","year2017",0.227499861573787,0.54885153839984,"imp23.csv"
"year201815","year2018",0.397424852385845,0.556359564011997,"imp23.csv"
"year201915","year2019",1.0162122232787,0.446608395944418,"imp23.csv"
"(Intercept)16","(Intercept)",-25.1790197567178,4.57591180148171,"imp24.csv"
"gdppc.gap.ln_l16","gdppc.gap.ln_l",4.10200449955624,1.02686677837629,"imp24.csv"
"I(gdppc.gap.ln_l^2)16","I(gdppc.gap.ln_l^2)",-0.226673660962108,0.0575079495529148,"imp24.csv"
"growth.gap.5_l16","growth.gap.5_l",-0.301141143285533,1.17472166417919,"imp24.csv"
"pop_ln_l16","pop_ln_l",0.20673890459707,0.047352885108098,"imp24.csv"
"polity2_l16","polity2_l",-0.0113693647300902,0.0121090068952006,"imp24.csv"
"I(polity2_l^2)16","I(polity2_l^2)",-0.00437435802869987,0.00299471207253554,"imp24.csv"
"Polity5_durable_ln_l16","Polity5_durable_ln_l",-0.174928539986236,0.0697509391334924,"imp24.csv"
"BESS_plus_WB_Urbanization_l16","BESS_plus_WB_Urbanization_l",0.00293302314616723,0.00543861360228953,"imp24.csv"
"VDEM_v2x_execorr_l16","VDEM_v2x_execorr_l",1.18819281420176,0.369683452628294,"imp24.csv"
"Mean_year_schooling_interpolated_l16","Mean_year_schooling_interpolated_l",0.0449899079512535,0.039884295550792,"imp24.csv"
"oil.pc.ln_l16","oil.pc.ln_l",-0.0473110069332911,0.0160059623963632,"imp24.csv"
"sum.rev.q.nonviol16","sum.rev.q.nonviol",0.543354758047936,0.170880302392929,"imp24.csv"
"sum.rev.q.nonviol_l16","sum.rev.q.nonviol_l",0.215929697426014,0.161429020274982,"imp24.csv"
"cumsum.unarmed.rev.q16","cumsum.unarmed.rev.q",0.258262152082249,0.0524375611549247,"imp24.csv"
"year195116","year1951",-0.028514306706943,0.0314411921877493,"imp24.csv"
"year195216","year1952",1.04205202883925,0.667875866400157,"imp24.csv"
"year195316","year1953",-0.0992259935837111,0.0500488568089444,"imp24.csv"
"year195416","year1954",-0.111372935407852,0.0655084606211304,"imp24.csv"
"year195516","year1955",-0.132211424888246,0.0735831188102989,"imp24.csv"
"year195616","year1956",-0.230170999860014,0.0678122251043279,"imp24.csv"
"year195716","year1957",-0.229856900492803,0.083022769164764,"imp24.csv"
"year195816","year1958",-0.181917689811623,0.0761384808785084,"imp24.csv"
"year195916","year1959",-0.181250733535038,0.0734275012059035,"imp24.csv"
"year196016","year1960",0.735608699486387,0.67943319488238,"imp24.csv"
"year196116","year1961",-0.41080035032711,0.0938756662192979,"imp24.csv"
"year196216","year1962",-0.452070633477143,0.0942200060016304,"imp24.csv"
"year196316","year1963",0.621639794436238,0.681070551871232,"imp24.csv"
"year196416","year1964",0.522850620794072,0.66464228669573,"imp24.csv"
"year196516","year1965",-0.538740866896311,0.105948541164432,"imp24.csv"
"year196616","year1966",-0.525484507052543,0.102225686573605,"imp24.csv"
"year196716","year1967",-0.569700351541511,0.10665961964006,"imp24.csv"
"year196816","year1968",0.503399443035913,0.685131129362865,"imp24.csv"
"year196916","year1969",-0.645037471241883,0.107733406742454,"imp24.csv"
"year197016","year1970",-0.67296196532723,0.120176971825999,"imp24.csv"
"year197116","year1971",-0.710095905446765,0.107912964785429,"imp24.csv"
"year197216","year1972",-0.697403046179187,0.110774219477992,"imp24.csv"
"year197316","year1973",0.840513394107283,0.599748444391332,"imp24.csv"
"year197416","year1974",-0.77653842528517,0.120713077914934,"imp24.csv"
"year197516","year1975",-0.79409125430331,0.116430791677036,"imp24.csv"
"year197616","year1976",-0.750092702172785,0.109936658116094,"imp24.csv"
"year197716","year1977",-0.734842303770096,0.108925949721098,"imp24.csv"
"year197816","year1978",-0.758069483169096,0.113778555239522,"imp24.csv"
"year197916","year1979",-0.811220882898031,0.11337238558392,"imp24.csv"
"year198016","year1980",0.163542018985233,0.679673548152866,"imp24.csv"
