"","var","coef","se","model"
"gdppc.gap.ln_l116","gdppc.gap.ln_l",3.47150178367028,1.51727650841396,"optimal"
"I(gdppc.gap.ln_l^2)116","I(gdppc.gap.ln_l^2)",-0.20503232633108,0.086567251207048,"optimal"
"(Intercept)27","(Intercept)",-16.051229742878,6.69592600485021,"nearest"
"gdppc.gap.ln_l27","gdppc.gap.ln_l",3.53958993230502,1.54250795949706,"nearest"
"I(gdppc.gap.ln_l^2)27","I(gdppc.gap.ln_l^2)",-0.209465374651406,0.0881399756724534,"nearest"
"(Intercept)117","(Intercept)",-15.7085469149727,6.65735611725757,"optimal"
"gdppc.gap.ln_l117","gdppc.gap.ln_l",3.4633492722666,1.53326670211394,"optimal"
"I(gdppc.gap.ln_l^2)117","I(gdppc.gap.ln_l^2)",-0.205284479180684,0.0875968083365378,"optimal"
"(Intercept)28","(Intercept)",-16.8011954225538,6.76916637893278,"nearest"
"gdppc.gap.ln_l28","gdppc.gap.ln_l",3.70160020933677,1.56005947870056,"nearest"
"I(gdppc.gap.ln_l^2)28","I(gdppc.gap.ln_l^2)",-0.218078327298588,0.0891707415490288,"nearest"
"(Intercept)118","(Intercept)",-16.6911529346095,6.81116340956098,"optimal"
"gdppc.gap.ln_l118","gdppc.gap.ln_l",3.67628693327488,1.57057914390099,"optimal"
"I(gdppc.gap.ln_l^2)118","I(gdppc.gap.ln_l^2)",-0.216650089442893,0.0898153257409178,"optimal"
"(Intercept)29","(Intercept)",-16.5636538734514,6.71222660854802,"nearest"
